i,is_skipped,mu,est_mu,p_loss,est_p_loss,e_b,est_e_b,e_gb,est_e_gb,delay,est_delay,jitter,est_jitter,beta,correlation
1,False,0.2,0.1998223836592966,0.0001,9.2e-05,2.5,2.3,40,39.48695652173913,10,9.989372946959827,1,1.0563645267875472,0.75987498749875,0.016338897412434
2,False,0.2,0.1913265765360312,0.0001,0.000118,2.5,3.6875,40,39.29827444535744,10,9.978808299573783,1,1.0669291741735911,0.75987498749875,0.0188817420641392
3,False,0.2,0.1996535556551238,0.0001,0.000128,2.5,3.0476190476190474,40,39.48338607594937,10,9.990236039459733,1,1.0555014342876436,0.75987498749875,0.0192531459844567
4,False,0.2,0.202899420355947,0.0001,7.6e-05,2.5,2.235294117647059,40,39.71887235708692,10,9.99450378044476,1,1.0512336933026134,0.75987498749875,0.0147536954845799
0,False,0.2,0.2002776244309499,0.0001,8.8e-05,2.5,2.2,40,40.60421735604217,10,9.877493786924774,3,3.1225062130752264,0.75987498749875,0.0176992595679961
1,False,0.2,0.1977725906235186,0.0001,9.4e-05,2.5,2.238095238095238,40,39.661853188929,10,9.872177046225202,3,3.127822953774798,0.75987498749875,0.0183828819841646
2,False,0.2,0.2028426615248602,0.0001,9.2e-05,2.5,2.421052631578948,40,40.61353624349219,10,9.889350780762276,3,3.1106492192377235,0.75987498749875,0.0179951713467118
3,False,0.2,0.2019460973048652,0.0001,5e-05,2.5,2.083333333333333,40,40.484362469927824,10,9.884386144709476,3,3.1156138552905226,0.75987498749875,0.0132930807961298
4,False,0.2,0.199523957156144,0.0001,9e-05,2.5,2.8125,40,40.28796445880453,10,9.873818737123058,3,3.1261812628769423,0.75987498749875,0.0179354668911764
0,False,0.2,0.2100197226033836,0.0001,0.000132,2.5,3.0,40,41.66507936507936,10,9.897560759891942,5,5.102439240108058,0.75987498749875,0.0217715470649511
1,False,0.2,0.2063315217934844,0.0001,0.000114,2.5,2.375,40,40.48430141287284,10,9.880404547059037,5,5.119595452940963,0.75987498749875,0.0203835520252952
2,False,0.2,0.2016649731572083,0.0001,0.000104,2.5,2.363636363636364,40,40.20015948963317,10,9.85153018558776,5,5.148469814412241,0.75987498749875,0.0196458663044088
3,False,0.2,0.1947700468867517,0.0001,0.000144,2.5,2.6666666666666665,40,39.79199019207193,10,9.816941156183407,5,5.1830588438165925,0.75987498749875,0.0234240984030916
4,False,0.2,0.1943332633242321,0.0001,0.00013,2.5,2.6,40,38.30993690851735,10,9.813030203444333,5,5.186969796555669,0.75987498749875,0.0222872103308988
0,False,0.2,0.1991163452134032,0.0001,6.2e-05,2.5,1.9375,40,39.916599839615074,10,9.76655498672476,10,10.23344501327524,0.75987498749875,0.0160210394931778
1,False,0.2,0.2018179054081085,0.0001,0.000168,2.5,3.111111111111111,40,40.86350749291211,10,9.807410945583804,10,10.192589054416196,0.75987498749875,0.0261734669291895
2,False,0.2,0.1943852181948372,0.0001,6.8e-05,2.5,2.125,40,38.33767258382643,10,9.727714034993596,10,10.272285965006404,0.75987498749875,0.0169479621013852
3,False,0.2,0.196407604836532,0.0001,0.00011,2.5,2.391304347826087,40,38.9345757335448,10,9.743526589871022,10,10.256473410128978,0.75987498749875,0.0214906855398781
4,False,0.2,0.1941459199654371,0.0001,8.2e-05,2.5,2.7333333333333334,40,38.35045436586329,10,9.723069840615835,10,10.276930159384165,0.75987498749875,0.0186311261746293
0,False,0.2,0.1979706295328807,0.0001,8.4e-05,2.5,2.333333333333333,40,39.638366039247096,25,25.09601982492652,1,1.6997176488208616,0.75987498749875,0.0100218025835505
1,False,0.2,0.2043253796008665,0.0001,0.000134,2.5,3.35,40,39.82417153996101,25,25.10651957838724,1,1.6892178953601409,0.75987498749875,0.0123941109764931
2,False,0.2,0.1944980038562776,0.0001,7.2e-05,2.5,2.4,40,40.24917218543046,25,25.087928007443598,1,1.707809466303786,0.75987498749875,0.0094258879845041
3,False,0.2,0.2013205743158096,0.0001,0.000132,2.5,3.6666666666666665,40,40.61622276029056,25,25.10238446672862,1,1.6933530070187608,0.75987498749875,0.0124184888120522
4,False,0.2,0.2001992270948849,0.0001,0.000136,2.5,3.238095238095238,40,39.82729805013928,25,25.09930303491896,1,1.696434438828419,0.75987498749875,0.0126691560210492
0,False,0.2,0.1969496949694969,0.0001,0.0001,2.5,2.1739130434782608,40,40.822968490878935,25,24.81856002752765,3,3.1814399724723508,0.75987498749875,0.0210287832289712
1,False,0.2,0.2027378683110945,0.0001,9.8e-05,2.5,2.5789473684210527,40,40.398166600239136,25,24.83446940264769,3,3.1655305973523085,0.75987498749875,0.0205852795870435
2,False,0.2,0.1987225777285247,0.0001,0.000174,2.5,2.5588235294117645,40,39.86516853932584,25,24.822983124185026,3,3.1770168758149744,0.75987498749875,0.0276361011053295
3,False,0.2,0.198652673351295,0.0001,9.4e-05,2.5,1.9583333333333333,40,40.07949959644875,25,24.827453154678416,3,3.172546845321584,0.75987498749875,0.0202555245129294
4,False,0.2,0.1995835591888005,0.0001,9.8e-05,2.5,2.0416666666666665,40,40.67753770892784,25,24.82826798331589,3,3.1717320166841105,0.75987498749875,0.0206737779189001
0,False,0.2,0.2073638332896629,0.0001,8.6e-05,2.5,2.388888888888889,40,41.35341045073793,25,24.82074115775756,5,5.179258842242444,0.75987498749875,0.0187683535084901
1,False,0.2,0.198945926214835,0.0001,7e-05,2.5,2.0588235294117645,40,39.96223382884693,25,24.78071252366164,5,5.219287476338362,0.75987498749875,0.0171781872317771
2,False,0.2,0.1951515636407276,0.0001,9e-05,2.5,2.8125,40,40.019278096800655,25,24.763901366129435,5,5.236098633870565,0.75987498749875,0.0195853433270585
3,False,0.2,0.196003560391643,0.0001,0.00011,2.5,2.391304347826087,40,38.9007542675665,25,24.768869430804735,5,5.231130569195262,0.75987498749875,0.021659815174749
4,False,0.2,0.199829579890427,0.0001,0.000118,2.5,2.8095238095238093,40,39.48735177865613,25,24.78532292873844,5,5.214677071261562,0.75987498749875,0.0222906738818598
0,False,0.2,0.2035204928690016,0.0001,0.00014,2.5,2.6923076923076925,40,41.14274160938132,25,24.766556580740847,10,10.233443419259151,0.75987498749875,0.0244727425373731
1,False,0.2,0.2047557041046351,0.0001,0.000106,2.5,2.3043478260869565,40,41.528194726166326,25,24.77395525028561,10,10.22604474971439,0.75987498749875,0.0212767641281758
2,False,0.2,0.2058745874587458,0.0001,0.0001,2.5,2.5,40,41.452678211840514,25,24.78481445163428,10,10.215185548365724,0.75987498749875,0.0206055280695258
3,False,0.2,0.1983190050045805,0.0001,0.000116,2.5,2.761904761904762,40,40.419078679168365,25,24.71005376767193,10,10.28994623232807,0.75987498749875,0.0225665379225258
4,False,0.2,0.2018869962476097,0.0001,0.000104,2.5,2.363636363636364,40,40.665995165189365,25,24.74620512231981,10,10.253794877680184,0.75987498749875,0.0211688591138044
0,False,0.2,0.2058607618990468,0.0001,0.00013,2.5,3.095238095238096,40,40.56641702798581,50,50.82937686315788,1,2.216360610589497,0.75987498749875,0.0016205896954938
1,False,0.2,0.2092765565933956,0.0001,6e-05,2.5,1.6666666666666667,40,41.01607212857703,50,50.82946029355821,1,2.2162771801891594,0.75987498749875,0.0011013290490443
2,False,0.2,0.1945020082891936,0.0001,0.000144,2.5,3.6,40,39.41507904337252,50,50.80325450900339,1,2.242482964743985,0.75987498749875,0.0019871486218853
3,False,0.2,0.1977973841436461,0.0001,9.8e-05,2.5,3.0625,40,39.05568720379147,50,50.80855457698316,1,2.2371828967642102,0.75987498749875,0.0015971859016112
4,False,0.2,0.1920000160031686,0.0001,0.000198,2.5,3.0,40,38.42313851080865,50,50.79550476322098,1,2.25023271052639,0.75987498749875,0.002432789525155
0,False,0.2,0.1933301063310584,0.0001,0.000104,2.5,2.1666666666666665,40,38.77055756117128,50,50.06525407763443,3,4.071958343607697,0.75987498749875,0.0156247221957713
1,False,0.2,0.1997643665400487,0.0001,0.000142,2.5,2.84,40,39.31811023622047,50,50.08976981325159,3,4.047442607990533,0.75987498749875,0.0179377787654579
2,False,0.2,0.1959579472900965,0.0001,0.000112,2.5,2.8,40,39.10898203592814,50,50.07190213012996,3,4.065310291112169,0.75987498749875,0.0161212237206114
3,False,0.2,0.1954200244420042,0.0001,8.2e-05,2.5,3.4166666666666665,40,40.27287716405606,50,50.07211532941791,3,4.065097091824221,0.75987498749875,0.0138188941125602
4,False,0.2,0.1998487842735644,0.0001,0.000104,2.5,2.4761904761904763,40,39.44492696407422,50,50.09006480122326,3,4.047147620018869,0.75987498749875,0.0153576156100339
0,False,0.2,0.2091125841590891,0.0001,0.000108,2.5,2.16,40,40.6,50,50.01116145737,5,5.217525911366892,0.75987498749875,0.0183725453963051
1,False,0.2,0.1953811935450319,0.0001,8.8e-05,2.5,2.2,40,38.97924980047885,50,49.92873236588402,5,5.299955002852862,0.75987498749875,0.0171537377131988
2,False,0.2,0.1971090091946068,0.0001,6.6e-05,2.5,2.5384615384615383,40,40.14175152749491,50,49.941520448986566,5,5.28716691975032,0.75987498749875,0.0147703668174777
3,False,0.2,0.1966928825167216,0.0001,9.6e-05,2.5,2.1818181818181817,40,39.70004037141704,50,49.94221337571802,5,5.286473993018866,0.75987498749875,0.0178314910184753
4,False,0.2,0.2080544698827473,0.0001,0.000108,2.5,2.25,40,40.75862068965517,50,50.00065182654795,5,5.228035542188934,0.75987498749875,0.0184536296878965
0,False,0.2,0.2012785304101018,0.0001,0.000102,2.5,2.125,40,39.963860206513104,50,49.63907091998262,10,10.360929080017378,0.75987498749875,0.0220499503972264
1,False,0.2,0.1995595612413892,0.0001,8.8e-05,2.5,2.2,40,39.94035228182546,50,49.61817724945938,10,10.38182275054062,0.75987498749875,0.0205322831504504
2,False,0.2,0.2038523081846547,0.0001,8e-05,2.5,2.0,40,41.362824675324674,50,49.66614099138512,10,10.33385900861488,0.75987498749875,0.0194126032131649
3,False,0.2,0.1990895198777492,0.0001,8.8e-05,2.5,2.3157894736842106,40,40.94446729740847,50,49.61556900251979,10,10.384430997480209,0.75987498749875,0.0205445703826075
4,False,0.2,0.2031716313418625,0.0001,0.000136,2.5,3.238095238095238,40,40.19469726948952,50,49.662261637276046,10,10.337738362723954,0.75987498749875,0.0252814291979496
0,False,0.2,0.2077879214606903,0.0001,0.000144,2.5,2.4,40,41.386055776892434,100,101.97146327774168,1,3.574274196005703,0.75987498749875,-0.0050215038930597
1,False,0.2,0.1909898629457463,0.0001,0.000104,2.5,3.25,40,39.197454844006565,100,101.92170888182396,1,3.62402859192342,0.75987498749875,-0.0040748106829072
2,False,0.2,0.2031838483401705,0.0001,7.8e-05,2.5,2.294117647058824,40,40.279143536875495,100,101.95020218477852,1,3.595535288968847,0.75987498749875,-0.0036239632599395
3,False,0.2,0.2024766773878674,0.0001,0.000112,2.5,2.4347826086956523,40,40.70245275432248,100,101.947346395967,1,3.598391077780377,0.75987498749875,-0.0043267809106746
4,False,0.2,0.2069670450567585,0.0001,0.00015,2.5,2.5,40,41.77149777957207,100,101.96625288071276,1,3.579484593034607,0.75987498749875,-0.0051102214242508
0,False,0.2,0.1913009561147337,0.0001,0.00012,2.5,2.5,40,37.81692368525109,100,100.6156934822085,3,6.0215189390336405,0.75987498749875,0.0103869738763308
1,False,0.2,0.2077199116672801,0.0001,0.000144,2.5,2.25,40,41.077927215189874,100,100.70819104788416,3,5.929021373357983,0.75987498749875,0.0106793164500896
2,False,0.2,0.1868739599334357,0.0001,6.4e-05,2.5,2.909090909090909,40,37.99552663684425,100,100.59807536620292,3,6.039137055039205,0.75987498749875,0.0076609005087488
3,False,0.2,0.1999515952563351,0.0001,9.8e-05,2.5,2.0416666666666665,40,38.91241728298949,100,100.66489108960847,3,5.972321331633651,0.75987498749875,0.0090753998903812
4,False,0.2,0.2044688558232939,0.0001,0.000102,2.5,2.6842105263157894,40,39.40786430223593,100,100.68433677112527,3,5.952875650116866,0.75987498749875,0.0091419439772663
0,False,0.2,0.2007916696669306,0.0001,8.8e-05,2.5,2.3157894736842106,40,40.494957644211375,100,100.22453748746108,5,7.504149881275794,0.75987498749875,0.0135537342364448
1,False,0.2,0.1909467325425559,0.0001,0.00014,2.5,3.1818181818181817,40,38.80487804878049,100,100.15241526798728,5,7.576272100749605,0.75987498749875,0.0176258190736976
2,False,0.2,0.2007268537871802,0.0001,7.4e-05,2.5,2.642857142857143,40,39.2168815943728,100,100.22242564510452,5,7.506261723632377,0.75987498749875,0.0124341640035182
3,False,0.2,0.2003276321079465,0.0001,9.8e-05,2.5,2.0416666666666665,40,40.045581767293086,100,100.21376079425734,5,7.514926574479546,0.75987498749875,0.0143841487939814
4,False,0.2,0.2013165342864972,0.0001,0.000102,2.5,2.217391304347826,40,39.6251968503937,100,100.2216876008327,5,7.50699976790419,0.75987498749875,0.0146235744628499
0,False,0.2,0.1958329666461321,0.0001,5.6e-05,2.5,1.8666666666666667,40,40.35902720527618,100,99.87525997036084,10,10.58211476711294,0.75987498749875,0.0144719476052383
1,False,0.2,0.2001864190147395,0.0001,0.000102,2.5,3.4,40,40.38861985472155,100,99.9368338884138,10,10.52054084905997,0.75987498749875,0.0192895893383055
2,False,0.2,0.1973286023165714,0.0001,7.4e-05,2.5,1.947368421052632,40,38.96406003159558,100,99.88569402226024,10,10.571680715213516,0.75987498749875,0.0165757222821624
3,False,0.2,0.2009361310583481,0.0001,0.00014,2.5,2.413793103448276,40,40.653176851477134,100,99.94376203554084,10,10.513612701932928,0.75987498749875,0.0225522380787589
4,False,0.2,0.1927690599777971,0.0001,0.00013,2.5,2.8260869565217392,40,38.18225039619652,100,99.84608645837822,10,10.611288279095549,0.75987498749875,0.0221857679670733
0,False,0.2,0.195346158000216,0.0001,5.2e-05,5.0,2.888888888888889,20,19.413237924865832,10,9.984262007480815,1,1.0614754662665593,0.75987498749875,0.0124106717852613
1,False,0.2,0.1991135131242861,0.0001,9.8e-05,5.0,4.9,20,20.22080032500508,10,9.99035488106818,1,1.0553825926791944,0.75987498749875,0.0168696992709119
2,False,0.2,0.2007424683070842,0.0001,9.2e-05,5.0,4.181818181818182,20,20.008373205741627,10,9.99142318719974,1,1.0543142865476351,0.75987498749875,0.0163013650934166
3,False,0.2,0.1979620902377161,0.0001,0.000152,5.0,5.846153846153846,20,19.96087131908028,10,9.987757578274858,1,1.057979895472517,0.75987498749875,0.0210670798194907
4,False,0.2,0.2032849116869973,0.0001,3.4e-05,5.0,4.25,20,20.13849811769368,10,9.994424702204332,1,1.051312771543042,0.75987498749875,0.0098567319386213
0,False,0.2,0.1973514728706978,0.0001,4.8e-05,5.0,4.8,20,20.022524350649352,10,9.870039677818427,3,3.1299603221815726,0.75987498749875,0.0131415043559704
1,False,0.2,0.2032186437287457,0.0001,0.0002,5.0,8.333333333333334,20,20.44867149758454,10,9.886148706695302,3,3.1138512933046982,0.75987498749875,0.026532685607606
2,False,0.2,0.200316047407111,0.0001,0.00015,5.0,4.411764705882353,20,19.724837502462083,10,9.878238947071772,3,3.1217610529282283,0.75987498749875,0.0231005824198107
3,False,0.2,0.1979806101773566,0.0001,9.4e-05,5.0,4.2727272727272725,20,19.748802873104548,10,9.870131627416388,3,3.129868372583612,0.75987498749875,0.0183535605780527
4,False,0.2,0.1991510675665403,0.0001,0.000156,5.0,6.0,20,19.880191693290733,10,9.871829655177034,3,3.1281703448229656,0.75987498749875,0.02361555023035
0,False,0.2,0.1949844790066564,0.0001,6.4e-05,5.0,3.555555555555556,20,19.46605431309904,10,9.816303300790633,5,5.183696699209367,0.75987498749875,0.0155989762068401
1,False,0.2,0.2024193838731743,0.0001,7.6e-05,5.0,6.333333333333333,20,20.228263042174696,10,9.8600625666374,5,5.139937433362599,0.75987498749875,0.016760234110652
2,False,0.2,0.1984022530072766,0.0001,9.2e-05,5.0,4.6,20,20.02665051483949,10,9.836576371308505,5,5.163423628691497,0.75987498749875,0.0186046787154479
3,False,0.2,0.2020102211243236,0.0001,0.00011,5.0,6.111111111111111,20,19.986938452404512,10,9.854570148893176,5,5.145429851106824,0.75987498749875,0.0202015074776114
4,False,0.2,0.2006793195602426,0.0001,0.000176,5.0,9.77777777777778,20,20.419702829228576,10,9.843792763624847,5,5.1562072363751525,0.75987498749875,0.0256067195144405
0,False,0.2,0.1990551187402116,0.0001,8.6e-05,5.0,5.375,20,20.01588897827836,10,9.779494292558631,10,10.220505707441369,0.75987498749875,0.0188588903323215
1,False,0.2,0.203008586532365,0.0001,6.2e-05,5.0,2.8181818181818183,20,20.118533201189297,10,9.81348177613796,10,10.18651822386204,0.75987498749875,0.0158727775270605
2,False,0.2,0.1967260993852684,0.0001,0.000214,5.0,8.23076923076923,20,20.03300061112243,10,9.751243789002018,10,10.248756210997982,0.75987498749875,0.0298682404204479
3,False,0.2,0.202925539362566,0.0001,0.000116,5.0,3.625,20,19.857310628302997,10,9.825317247673508,10,10.174682752326492,0.75987498749875,0.0216937864508834
4,False,0.2,0.1982730169397956,0.0001,0.000106,5.0,5.3,20,19.98911070780399,10,9.767253723654598,10,10.232746276345402,0.75987498749875,0.0209806847449239
0,False,0.2,0.2044916311965949,0.0001,9.6e-05,5.0,5.333333333333333,20,20.455382152861144,25,25.1092556762014,1,1.6864817975459836,0.75987498749875,0.0104534486240121
1,False,0.2,0.2024390536615808,0.0001,0.000104,5.0,5.2,20,20.29456587126529,25,25.105035167089618,1,1.6907023066577622,0.75987498749875,0.010949941961261
2,False,0.2,0.2041456394377804,0.0001,0.000106,5.0,4.818181818181818,20,20.4984936734284,25,25.10765368757305,1,1.688083786174328,0.75987498749875,0.010997432976396
3,False,0.2,0.2025394437866035,0.0001,9.6e-05,5.0,6.0,20,20.099245732433506,25,25.10333367764651,1,1.692403796100869,0.75987498749875,0.0105800331316328
4,False,0.2,0.2027854674048708,0.0001,9.6e-05,5.0,4.363636363636363,20,19.91025137470542,25,25.10449757641392,1,1.6912398973334604,0.75987498749875,0.0105457621315583
0,False,0.2,0.2018898229991139,0.0001,0.000118,5.0,4.538461538461538,20,20.27174131351677,25,24.83303725039882,3,3.166962749601179,0.75987498749875,0.0226220656291612
1,False,0.2,0.2021390224583356,0.0001,0.000104,5.0,3.7142857142857135,20,19.93667390017755,25,24.83210256069888,3,3.1678974393011217,0.75987498749875,0.0212160625462463
2,False,0.2,0.2008868833670365,0.0001,9.4e-05,5.0,6.714285714285714,20,20.24470872807901,25,24.83040090661932,3,3.1695990933806826,0.75987498749875,0.0202452395346416
3,False,0.2,0.1996539619358129,0.0001,0.00011,5.0,5.5,20,20.140435835351088,25,24.828442945534583,3,3.171557054465417,0.75987498749875,0.0219130733478048
4,False,0.2,0.2025667131390029,0.0001,0.000122,5.0,4.066666666666666,20,19.614758861127253,25,24.83249856224737,3,3.167501437752634,0.75987498749875,0.0229959605142817
0,False,0.2,0.2026193728786099,0.0001,6.6e-05,5.0,3.3,20,20.04412346656114,25,24.796298100681152,5,5.203701899318848,0.75987498749875,0.0165666615186026
1,False,0.2,0.1938443811874751,0.0001,0.000198,5.0,6.1875,20,20.050279329608937,25,24.75683621089902,5,5.243163789100979,0.75987498749875,0.0291983773902418
2,False,0.2,0.2014453242978896,0.0001,8.6e-05,5.0,3.583333333333333,20,19.97104897878247,25,24.797667113601708,5,5.202332886398292,0.75987498749875,0.0189528501156909
3,False,0.2,0.1996907616544451,0.0001,0.000124,5.0,5.636363636363637,20,20.13167977414801,25,24.786064126706545,5,5.213935873293458,0.75987498749875,0.022841649018895
4,False,0.2,0.1990198725834358,0.0001,0.00013,5.0,5.416666666666667,20,19.927298217504507,25,24.7809786274814,5,5.2190213725186005,0.75987498749875,0.0234022522484369
0,False,0.2,0.1994539071642179,0.0001,0.00017,5.0,6.071428571428571,20,19.64729064039409,25,24.7190117180151,10,10.2809882819849,0.75987498749875,0.0272486460947662
